order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
54901,30521,140,1,99.79,0.305,99.79
54902,30521,238,1,94.2,0.083,94.2
54903,30521,272,1,198.95,0.062,198.95
54904,30522,379,3,49.98,0.073,149.94
54905,30522,244,1,173.57,0.073,173.57
54906,30523,94,1,31.78,0.206,31.78
54907,30524,346,1,52.0,0.221,52.0
54908,30525,81,1,139.16,0.101,139.16
54909,30526,237,1,185.37,0.095,185.37
54910,30527,296,2,113.56,0.141,227.12
54911,30527,341,1,32.16,0.179,32.16
54912,30527,5,6,285.71,0.093,1714.26
54913,30527,281,1,53.18,0.117,53.18
54914,30528,378,1,69.16,0.144,69.16
54915,30529,266,3,88.93,0.026,266.79
54916,30530,137,1,135.31,0.296,135.31
54917,30531,182,2,88.72,0.078,177.44
54918,30531,360,1,26.44,0.078,26.44
54919,30532,149,1,37.76,0.133,37.76
54920,30532,104,1,101.41,0.124,101.41
54921,30533,365,2,133.32,0.014,266.64
54922,30534,137,1,151.02,0.214,151.02
54923,30534,113,1,23.81,0.073,23.81
54924,30535,324,4,123.58,0.086,494.32
54925,30536,194,1,81.1,0.147,81.1
54926,30536,113,2,25.41,0.011,50.82
54927,30536,97,1,119.9,0.225,119.9
54928,30537,234,1,199.72,0.109,199.72
54929,30537,96,1,126.25,0.124,126.25
54930,30538,363,2,158.08,-0.078,316.16
54931,30539,170,1,14.24,0.261,14.24
54932,30539,125,2,148.98,0.102,297.96
54933,30540,373,1,74.4,0.074,74.4
54934,30540,178,1,94.83,0.088,94.83
54935,30540,348,1,110.44,0.104,110.44
54936,30541,36,1,236.79,0.198,236.79
54937,30542,373,1,83.0,-0.033,83.0
54938,30542,20,1,123.2,0.175,123.2
54939,30542,363,2,136.52,0.069,273.04
54940,30542,324,1,111.65,0.174,111.65
54941,30543,45,1,226.7,0.077,226.7
54942,30544,161,1,98.24,0.128,98.24
54943,30544,255,2,34.42,0.085,68.84
54944,30544,110,1,11.52,0.076,11.52
54945,30545,70,1,118.2,0.155,118.2
54946,30546,397,3,76.54,0.099,229.62
54947,30546,373,2,83.33,-0.037,166.66
54948,30546,119,2,162.65,0.142,325.3
54949,30546,204,1,103.18,-0.024,103.18
54950,30547,131,1,67.04,0.11,67.04
54951,30548,137,1,171.82,0.106,171.82
54952,30549,348,1,107.44,0.128,107.44
54953,30549,57,1,317.29,0.057,317.29
54954,30550,367,2,99.49,0.189,198.98
54955,30550,380,1,56.29,0.113,56.29
54956,30550,127,1,115.45,0.066,115.45
54957,30551,222,1,19.21,0.104,19.21
54958,30551,201,1,32.49,0.121,32.49
54959,30552,40,2,38.18,0.076,76.36
54960,30553,387,2,13.77,0.153,27.54
54961,30553,187,1,9.87,0.12,9.87
54962,30553,51,2,97.02,0.094,194.04
54963,30553,183,3,97.34,0.112,292.02
54964,30553,356,1,13.85,0.087,13.85
54965,30554,1,4,318.95,0.037,1275.8
54966,30555,120,2,147.19,0.103,294.38
54967,30555,139,1,24.92,0.053,24.92
54968,30555,239,1,181.83,0.056,181.83
54969,30555,20,1,135.03,0.096,135.03
54970,30555,179,1,78.89,0.035,78.89
54971,30556,188,1,44.33,0.08,44.33
54972,30557,102,2,165.02,0.034,330.04
54973,30557,201,4,33.98,0.081,135.92
54974,30557,349,2,114.58,0.188,229.16
54975,30558,197,4,61.83,-0.1,247.32
54976,30558,346,1,54.18,0.188,54.18
54977,30559,134,3,107.57,0.054,322.71
54978,30560,321,1,70.32,-0.012,70.32
54979,30561,301,1,22.01,0.189,22.01
54980,30561,82,1,74.38,0.113,74.38
54981,30561,365,2,127.2,0.059,254.4
54982,30562,364,1,161.69,0.088,161.69
54983,30563,237,2,147.14,0.282,294.28
54984,30564,113,1,25.36,0.013,25.36
54985,30565,33,2,165.91,0.042,331.82
54986,30565,84,3,63.49,0.226,190.47
54987,30565,229,2,81.67,0.068,163.34
54988,30566,51,4,82.05,0.233,328.2
54989,30567,199,1,101.53,0.114,101.53
54990,30567,291,1,66.6,0.154,66.6
54991,30567,225,1,38.0,0.093,38.0
54992,30567,268,1,214.39,0.041,214.39
54993,30568,342,2,75.02,0.088,150.04
54994,30569,295,1,198.95,0.082,198.95
54995,30569,190,1,90.07,0.105,90.07
54996,30569,40,1,43.41,-0.05,43.41
54997,30570,323,5,30.3,0.064,151.5
54998,30571,20,2,146.43,0.02,292.86
54999,30571,238,1,88.15,0.142,88.15
55000,30571,72,1,319.41,0.069,319.41
55001,30571,36,1,288.07,0.025,288.07
55002,30572,164,1,33.57,0.177,33.57
55003,30572,221,1,53.6,0.222,53.6
55004,30573,210,1,104.26,0.107,104.26
55005,30573,206,1,52.46,0.129,52.46
55006,30573,359,4,73.41,0.153,293.64
55007,30573,69,1,114.29,0.027,114.29
55008,30574,379,2,53.06,0.016,106.12
55009,30574,159,1,104.59,0.064,104.59
55010,30575,208,4,81.96,0.179,327.84
55011,30576,280,4,76.08,0.134,304.32
55012,30576,101,1,50.78,0.142,50.78
55013,30577,11,3,154.5,0.127,463.5
55014,30578,293,1,27.01,0.112,27.01
55015,30578,55,3,192.13,0.045,576.39
55016,30579,376,1,76.2,0.114,76.2
55017,30579,307,1,66.7,0.002,66.7
55018,30580,323,1,33.94,-0.048,33.94
55019,30580,134,5,88.87,0.219,444.35
55020,30581,130,3,16.11,0.062,48.33
55021,30581,177,1,19.6,0.075,19.6
55022,30582,147,2,172.74,0.126,345.48
55023,30582,134,1,100.04,0.12,100.04
55024,30582,126,2,90.49,0.152,180.98
55025,30583,302,1,124.22,0.089,124.22
55026,30583,395,1,16.35,0.044,16.35
55027,30583,239,2,185.33,0.038,370.66
55028,30584,110,2,10.33,0.171,20.66
55029,30584,58,3,248.75,0.144,746.25
55030,30585,17,1,97.2,-0.082,97.2
55031,30586,114,1,182.75,-0.036,182.75
55032,30587,272,1,180.48,0.149,180.48
55033,30587,118,1,94.34,0.115,94.34
55034,30588,270,1,39.36,-0.077,39.36
55035,30589,125,1,162.7,0.02,162.7
55036,30590,181,1,42.4,0.214,42.4
55037,30590,294,1,103.09,0.152,103.09
55038,30590,165,1,25.97,0.156,25.97
55039,30591,138,5,182.35,0.024,911.75
55040,30592,264,1,89.42,0.173,89.42
55041,30592,51,1,107.34,-0.003,107.34
55042,30593,179,1,75.89,0.072,75.89
55043,30594,385,1,46.59,0.118,46.59
55044,30595,25,1,289.66,0.135,289.66
55045,30596,282,4,99.64,0.049,398.56
55046,30596,209,2,13.94,0.144,27.88
55047,30597,230,3,51.32,0.199,153.96
55048,30598,392,1,38.74,0.008,38.74
55049,30599,265,4,54.24,0.152,216.96
55050,30600,175,2,5.93,0.009,11.86
55051,30601,277,1,186.56,0.133,186.56
55052,30601,37,1,350.04,0.024,350.04
55053,30602,16,1,385.39,0.032,385.39
55054,30603,210,2,103.92,0.11,207.84
55055,30603,231,1,51.22,0.05,51.22
55056,30604,336,1,74.35,0.158,74.35
55057,30605,104,1,85.17,0.264,85.17
55058,30606,273,1,147.07,0.188,147.07
55059,30607,251,1,57.6,0.04,57.6
55060,30607,236,1,122.08,0.036,122.08
55061,30608,209,6,14.82,0.09,88.92
55062,30608,241,1,197.92,-0.075,197.92
55063,30608,379,1,45.84,0.149,45.84
55064,30609,183,2,109.56,0.001,219.12
55065,30610,271,3,162.9,0.042,488.7
55066,30611,156,1,20.93,0.184,20.93
55067,30612,385,1,46.69,0.116,46.69
55068,30613,229,1,81.86,0.066,81.86
55069,30614,121,1,59.21,0.162,59.21
55070,30615,319,2,46.8,0.083,93.6
55071,30615,258,1,131.76,0.209,131.76
55072,30615,72,1,309.02,0.099,309.02
55073,30616,12,1,342.91,0.134,342.91
55074,30617,322,4,52.54,0.098,210.16
55075,30617,232,1,101.27,-0.022,101.27
55076,30618,185,1,75.37,0.061,75.37
55077,30618,81,1,148.57,0.04,148.57
55078,30619,350,1,24.0,0.176,24.0
55079,30620,185,1,75.69,0.057,75.69
55080,30620,245,4,174.2,0.111,696.8
55081,30620,147,1,185.51,0.061,185.51
55082,30620,303,1,125.46,0.123,125.46
55083,30621,103,1,102.94,0.148,102.94
55084,30622,45,1,214.66,0.126,214.66
55085,30622,142,1,22.01,0.103,22.01
55086,30623,249,2,158.24,0.053,316.48
55087,30623,110,2,10.73,0.139,21.46
55088,30624,38,1,269.57,0.045,269.57
55089,30624,72,1,305.55,0.109,305.55
55090,30624,156,1,26.04,-0.015,26.04
55091,30625,92,2,136.83,0.066,273.66
55092,30625,159,1,97.79,0.124,97.79
55093,30626,209,1,14.99,0.08,14.99
55094,30627,248,1,178.96,0.042,178.96
55095,30628,119,1,159.79,0.157,159.79
55096,30629,285,1,129.2,0.07,129.2
55097,30630,190,1,98.0,0.026,98.0
55098,30631,372,2,13.22,0.081,26.44
55099,30632,116,1,12.21,-0.036,12.21
55100,30633,321,2,70.47,-0.014,140.94
55101,30633,164,1,33.29,0.184,33.29
55102,30634,371,3,62.87,0.035,188.61
55103,30635,323,1,29.34,0.094,29.34
55104,30636,303,1,127.58,0.108,127.58
55105,30636,397,2,79.1,0.069,158.2
55106,30637,169,1,87.23,0.124,87.23
55107,30638,159,2,108.26,0.031,216.52
55108,30638,39,1,279.55,0.041,279.55
55109,30639,28,2,374.83,0.056,749.66
55110,30640,368,2,81.24,-0.003,162.48
55111,30641,113,1,18.66,0.274,18.66
55112,30642,157,1,42.84,0.112,42.84
55113,30643,55,1,184.04,0.085,184.04
55114,30644,266,1,83.74,0.083,83.74
55115,30644,249,1,153.59,0.081,153.59
55116,30645,325,2,130.7,-0.01,261.4
55117,30645,67,2,108.92,0.215,217.84
55118,30646,212,3,75.72,0.07,227.16
55119,30646,261,1,91.77,0.163,91.77
55120,30646,25,3,308.13,0.08,924.39
55121,30647,257,2,100.13,0.048,200.26
55122,30647,243,2,32.25,0.137,64.5
55123,30647,215,1,59.6,-0.023,59.6
55124,30648,92,1,143.64,0.02,143.64
55125,30648,230,1,64.02,0.001,64.02
55126,30649,386,1,27.6,0.16,27.6
55127,30649,329,1,81.03,0.048,81.03
55128,30649,2,1,146.22,0.076,146.22
55129,30650,101,1,50.35,0.15,50.35
55130,30651,374,1,84.02,-0.078,84.02
55131,30652,226,1,90.51,0.024,90.51
55132,30653,275,1,77.92,0.041,77.92
55133,30654,260,1,205.24,0.128,205.24
55134,30655,264,1,107.01,0.01,107.01
55135,30655,21,3,214.51,0.107,643.53
55136,30656,322,2,48.47,0.168,96.94
55137,30656,385,1,44.54,0.157,44.54
55138,30657,203,1,99.64,0.057,99.64
55139,30657,52,1,42.61,0.166,42.61
55140,30657,114,2,157.61,0.107,315.22
55141,30658,286,1,122.13,0.063,122.13
55142,30658,60,3,341.1,0.061,1023.3
55143,30659,258,1,139.35,0.163,139.35
55144,30660,381,1,16.31,0.093,16.31
55145,30661,182,1,84.95,0.117,84.95
55146,30661,26,1,145.12,0.183,145.12
55147,30661,127,1,114.23,0.076,114.23
55148,30662,303,1,130.64,0.087,130.64
55149,30662,124,1,24.6,0.12,24.6
55150,30663,106,3,52.91,0.055,158.73
55151,30664,64,1,283.42,0.13,283.42
55152,30664,12,2,318.4,0.195,636.8
55153,30665,126,1,110.55,-0.036,110.55
55154,30665,171,1,88.77,0.095,88.77
55155,30666,337,2,135.94,0.058,271.88
55156,30667,369,2,18.04,0.189,36.08
55157,30667,76,1,148.53,-0.01,148.53
55158,30668,136,2,181.39,0.054,362.78
55159,30669,103,1,111.93,0.073,111.93
55160,30669,147,4,169.19,0.144,676.76
55161,30669,102,1,146.63,0.142,146.63
55162,30669,242,1,32.36,0.118,32.36
55163,30670,317,1,54.16,0.033,54.16
55164,30671,167,1,46.38,0.088,46.38
55165,30672,299,1,119.83,0.183,119.83
55166,30672,225,1,37.8,0.098,37.8
55167,30673,114,1,174.5,0.011,174.5
55168,30673,167,3,45.54,0.104,136.62
55169,30674,101,2,54.32,0.083,108.64
55170,30674,210,1,111.75,0.043,111.75
55171,30675,370,1,89.79,0.115,89.79
55172,30676,247,1,100.49,0.16,100.49
55173,30676,396,1,8.74,0.006,8.74
55174,30676,184,3,77.74,-0.025,233.22
55175,30676,388,2,18.34,0.142,36.68
55176,30676,150,3,53.73,0.18,161.19
55177,30676,32,2,157.27,0.048,314.54
55178,30677,284,2,34.21,0.115,68.42
55179,30678,235,1,106.97,0.088,106.97
55180,30678,223,3,104.02,0.068,312.06
55181,30679,242,2,33.52,0.087,67.04
55182,30679,128,1,60.58,-0.021,60.58
55183,30680,19,3,147.94,0.145,443.82
55184,30681,61,1,56.22,0.161,56.22
55185,30682,358,3,68.26,0.047,204.78
55186,30682,187,1,10.13,0.097,10.13
55187,30683,338,2,132.51,0.019,265.02
55188,30683,158,1,100.07,0.079,100.07
55189,30683,60,1,374.14,-0.03,374.14
55190,30684,345,2,15.18,0.233,30.36
55191,30685,84,5,72.12,0.121,360.6
55192,30686,223,1,99.72,0.106,99.72
55193,30687,35,4,162.85,0.249,651.4
55194,30687,139,1,24.19,0.081,24.19
55195,30688,15,1,275.12,0.102,275.12
55196,30688,45,5,206.15,0.161,1030.75
55197,30688,78,1,178.95,0.022,178.95
55198,30689,140,2,123.32,0.141,246.64
55199,30690,243,1,31.35,0.162,31.35
55200,30690,28,2,302.97,0.237,605.94
55201,30690,3,2,262.07,0.05,524.14
55202,30691,137,1,169.14,0.12,169.14
55203,30692,33,1,164.44,0.05,164.44
55204,30693,194,1,82.1,0.137,82.1
55205,30694,302,1,146.21,-0.072,146.21
55206,30695,241,2,161.28,0.124,322.56
55207,30696,50,1,269.72,0.118,269.72
55208,30697,112,1,84.28,0.138,84.28
55209,30698,311,1,74.56,0.053,74.56
55210,30699,263,1,95.16,0.1,95.16
55211,30699,84,2,71.49,0.129,142.98
55212,30699,158,2,99.08,0.088,198.16
55213,30699,80,6,207.53,0.053,1245.18
55214,30699,259,1,159.5,0.256,159.5
55215,30700,119,1,158.32,0.165,158.32
55216,30701,331,1,117.58,0.073,117.58
55217,30702,67,1,116.88,0.157,116.88
55218,30703,99,1,80.07,0.155,80.07
55219,30703,163,2,16.78,0.029,33.56
55220,30704,251,1,53.66,0.106,53.66
55221,30704,237,2,199.43,0.027,398.86
55222,30705,142,1,24.06,0.02,24.06
55223,30705,284,1,31.85,0.176,31.85
55224,30706,186,2,12.65,0.064,25.3
55225,30707,229,1,86.27,0.015,86.27
55226,30708,208,1,72.19,0.277,72.19
55227,30708,321,1,61.03,0.122,61.03
55228,30709,161,1,99.63,0.116,99.63
55229,30709,371,1,57.95,0.111,57.95
55230,30710,81,3,152.63,0.014,457.89
55231,30710,25,1,330.2,0.014,330.2
55232,30710,244,1,181.03,0.033,181.03
55233,30710,274,1,189.42,0.148,189.42
55234,30711,49,1,244.73,0.226,244.73
55235,30711,168,2,103.95,0.001,207.9
55236,30711,177,1,18.21,0.14,18.21
55237,30711,325,1,121.68,0.06,121.68
55238,30712,84,1,68.18,0.169,68.18
55239,30713,313,1,61.03,0.151,61.03
55240,30713,370,2,103.21,-0.017,206.42
55241,30713,385,1,50.99,0.034,50.99
55242,30714,338,1,131.96,0.023,131.96
55243,30714,363,2,125.2,0.146,250.4
55244,30714,256,1,156.81,0.14,156.81
55245,30714,348,1,101.63,0.176,101.63
55246,30714,271,3,143.83,0.154,431.49
55247,30714,293,1,27.34,0.101,27.34
55248,30714,315,1,137.55,0.14,137.55
55249,30715,103,1,103.03,0.147,103.03
55250,30716,234,1,221.41,0.012,221.41
55251,30716,77,2,724.54,0.126,1449.08
55252,30717,64,1,274.44,0.157,274.44
55253,30718,79,4,321.48,0.128,1285.92
55254,30719,258,4,151.37,0.091,605.48
55255,30720,394,1,29.11,0.327,29.11
55256,30721,188,1,39.16,0.187,39.16
55257,30722,146,1,80.13,0.007,80.13
55258,30723,265,1,58.39,0.087,58.39
55259,30723,144,1,13.18,-0.071,13.18
55260,30723,71,2,248.83,-0.002,497.66
55261,30724,304,1,116.61,0.088,116.61
55262,30725,328,2,158.41,0.049,316.82
55263,30726,62,3,321.44,0.053,964.32
55264,30727,243,2,33.08,0.115,66.16
55265,30727,100,1,142.4,0.089,142.4
55266,30728,111,1,77.25,0.153,77.25
55267,30728,232,4,86.37,0.128,345.48
55268,30728,344,1,155.57,0.131,155.57
55269,30729,308,1,54.54,0.186,54.54
55270,30729,374,1,70.6,0.094,70.6
55271,30730,168,2,89.5,0.14,179.0
55272,30731,394,2,39.12,0.096,78.24
55273,30732,206,1,62.09,-0.031,62.09
55274,30732,184,1,68.52,0.096,68.52
55275,30733,153,1,35.18,0.138,35.18
55276,30734,208,1,100.91,-0.01,100.91
55277,30734,233,1,136.49,0.059,136.49
55278,30735,317,3,48.49,0.134,145.47
55279,30735,337,6,139.2,0.036,835.2
55280,30735,190,1,91.54,0.091,91.54
55281,30736,280,1,80.42,0.085,80.42
55282,30737,90,7,94.45,0.087,661.15
55283,30738,30,1,77.7,0.103,77.7
55284,30739,152,2,99.5,0.115,199.0
55285,30739,307,4,62.33,0.067,249.32
55286,30740,92,2,130.58,0.109,261.16
55287,30740,101,1,55.52,0.062,55.52
55288,30741,4,2,229.63,0.026,459.26
55289,30741,367,1,112.01,0.087,112.01
55290,30741,309,1,120.3,0.177,120.3
55291,30742,66,2,116.16,0.063,232.32
55292,30743,223,2,103.0,0.077,206.0
55293,30744,19,1,164.94,0.046,164.94
55294,30745,346,1,61.18,0.084,61.18
55295,30745,38,1,239.55,0.152,239.55
55296,30746,261,2,104.79,0.044,209.58
55297,30747,328,1,123.68,0.257,123.68
55298,30747,91,1,141.74,0.049,141.74
55299,30747,30,1,71.44,0.175,71.44
55300,30747,304,1,119.5,0.066,119.5
55301,30748,364,1,145.45,0.18,145.45
55302,30749,110,2,10.29,0.174,20.58
55303,30749,16,1,332.41,0.165,332.41
55304,30749,338,1,131.36,0.028,131.36
55305,30750,387,1,14.3,0.12,14.3
55306,30751,65,1,186.16,0.082,186.16
55307,30751,56,1,154.26,0.038,154.26
55308,30751,340,2,82.05,0.232,164.1
55309,30752,377,1,10.63,-0.04,10.63
55310,30752,254,1,98.97,0.008,98.97
55311,30753,37,1,279.92,0.22,279.92
55312,30753,50,1,285.27,0.067,285.27
55313,30753,328,1,155.44,0.067,155.44
55314,30754,393,1,11.67,0.073,11.67
55315,30754,209,1,14.59,0.105,14.59
55316,30755,320,2,46.31,0.244,92.62
55317,30756,55,2,197.8,0.017,395.6
55318,30756,58,4,266.2,0.084,1064.8
55319,30756,96,2,114.52,0.205,229.04
55320,30756,275,2,72.62,0.106,145.24
55321,30757,39,2,277.63,0.048,555.26
55322,30757,164,1,34.51,0.154,34.51
55323,30758,157,1,46.46,0.038,46.46
55324,30759,64,3,297.77,0.086,893.31
55325,30760,11,1,172.33,0.026,172.33
55326,30761,285,1,112.59,0.19,112.59
55327,30762,182,2,88.02,0.085,176.04
55328,30762,39,1,285.53,0.021,285.53
55329,30762,157,2,38.29,0.207,76.58
55330,30763,324,1,114.18,0.156,114.18
55331,30763,6,1,292.56,0.193,292.56
55332,30764,101,2,49.62,0.162,99.24
55333,30765,55,1,207.63,-0.032,207.63
55334,30766,86,1,53.98,0.053,53.98
55335,30767,179,2,68.04,0.167,136.08
55336,30768,397,1,74.94,0.118,74.94
55337,30768,93,1,49.79,0.02,49.79
55338,30769,182,1,96.05,0.001,96.05
55339,30770,348,1,121.49,0.014,121.49
55340,30771,221,1,57.66,0.163,57.66
55341,30771,1,2,293.31,0.114,586.62
55342,30772,144,2,11.01,0.106,22.02
55343,30773,319,2,41.25,0.192,82.5
55344,30773,275,1,68.78,0.153,68.78
55345,30774,56,1,146.13,0.089,146.13
55346,30775,280,1,77.34,0.12,77.34
55347,30776,248,1,143.53,0.232,143.53
55348,30776,210,2,105.99,0.092,211.98
55349,30776,374,1,71.05,0.089,71.05
55350,30777,159,2,100.32,0.102,200.64
55351,30778,319,1,45.66,0.105,45.66
55352,30778,321,2,61.84,0.11,123.68
55353,30779,72,4,276.95,0.193,1107.8
55354,30779,208,3,97.33,0.026,291.99
55355,30779,185,2,71.97,0.103,143.94
55356,30780,340,2,97.74,0.086,195.48
55357,30780,64,1,300.77,0.076,300.77
55358,30781,192,1,19.78,-0.019,19.78
55359,30781,330,1,43.29,0.08,43.29
55360,30781,202,1,27.55,0.123,27.55
55361,30781,72,2,315.03,0.082,630.06
55362,30782,397,3,80.65,0.051,241.95
55363,30782,385,2,53.0,-0.004,106.0
55364,30782,281,1,55.46,0.08,55.46
55365,30783,227,1,88.26,0.072,88.26
55366,30783,142,3,21.72,0.115,65.16
55367,30784,218,1,62.59,0.138,62.59
55368,30785,344,1,159.2,0.111,159.2
55369,30785,314,1,23.48,-0.021,23.48
55370,30785,219,1,74.38,0.152,74.38
55371,30786,74,1,374.43,0.063,374.43
55372,30787,231,1,48.77,0.095,48.77
55373,30788,269,3,214.16,0.044,642.48
55374,30788,159,3,93.87,0.16,281.61
55375,30789,396,1,8.25,0.062,8.25
55376,30790,328,1,175.25,-0.052,175.25
55377,30791,108,4,153.89,0.115,615.56
55378,30791,175,1,5.45,0.089,5.45
55379,30792,199,1,96.43,0.158,96.43
55380,30793,38,3,231.42,0.18,694.26
55381,30793,302,1,133.07,0.024,133.07
55382,30794,378,1,64.53,0.201,64.53
55383,30795,90,1,90.96,0.121,90.96
55384,30796,18,2,54.23,0.089,108.46
55385,30796,222,1,18.36,0.144,18.36
55386,30797,53,1,364.08,0.018,364.08
55387,30797,133,1,39.94,0.085,39.94
55388,30797,233,2,118.3,0.185,236.6
55389,30798,374,1,67.74,0.131,67.74
55390,30798,1,1,309.38,0.066,309.38
55391,30799,297,4,194.2,0.058,776.8
55392,30799,63,1,248.56,0.149,248.56
55393,30799,372,1,12.62,0.123,12.62
55394,30799,14,1,169.98,0.105,169.98
55395,30800,74,1,329.26,0.176,329.26
55396,30800,203,2,98.25,0.07,196.5
55397,30801,104,1,114.9,0.007,114.9
55398,30802,54,6,278.02,0.038,1668.12
55399,30803,41,1,107.29,-0.035,107.29
55400,30804,46,1,236.16,0.148,236.16
55401,30805,30,1,79.05,0.087,79.05
55402,30806,144,1,9.85,0.2,9.85
55403,30807,247,1,127.72,-0.067,127.72
55404,30807,302,1,132.66,0.028,132.66
55405,30808,292,3,38.01,0.093,114.03
55406,30809,397,1,74.54,0.122,74.54
55407,30810,101,3,50.45,0.148,151.35
55408,30810,367,2,108.1,0.118,216.2
55409,30811,137,1,157.9,0.178,157.9
55410,30812,320,3,50.4,0.177,151.2
55411,30813,195,1,97.47,0.104,97.47
55412,30814,41,1,93.95,0.094,93.95
55413,30814,119,1,167.11,0.119,167.11
55414,30814,39,2,200.71,0.312,401.42
55415,30815,242,1,31.64,0.138,31.64
55416,30816,132,2,45.07,0.12,90.14
55417,30817,174,2,67.89,0.157,135.78
55418,30818,198,1,13.66,0.103,13.66
55419,30818,115,1,172.03,0.055,172.03
55420,30819,33,1,157.82,0.089,157.82
55421,30820,68,1,48.69,0.281,48.69
55422,30821,294,1,99.02,0.185,99.02
55423,30821,209,3,16.03,0.016,48.09
55424,30821,370,1,100.62,0.009,100.62
55425,30821,232,3,83.48,0.157,250.44
55426,30822,299,1,122.83,0.162,122.83
55427,30822,138,2,155.85,0.165,311.7
55428,30823,64,2,305.26,0.063,610.52
55429,30824,47,4,257.3,0.113,1029.2
55430,30825,139,3,21.65,0.177,64.95
55431,30825,230,1,51.0,0.204,51.0
55432,30826,147,1,165.29,0.163,165.29
55433,30827,330,1,34.2,0.273,34.2
55434,30828,382,1,60.3,0.11,60.3
55435,30828,154,2,21.42,0.189,42.84
55436,30828,171,1,92.67,0.055,92.67
55437,30829,377,1,9.44,0.076,9.44
55438,30829,379,1,46.39,0.139,46.39
55439,30830,385,1,43.48,0.177,43.48
55440,30830,349,1,132.06,0.064,132.06
55441,30831,124,2,26.43,0.055,52.86
55442,30832,345,1,17.44,0.119,17.44
55443,30832,3,2,245.02,0.112,490.04
55444,30832,185,1,81.76,-0.019,81.76
55445,30833,74,3,334.11,0.164,1002.33
55446,30833,356,1,13.75,0.094,13.75
55447,30834,176,2,22.25,0.149,44.5
55448,30835,260,1,207.2,0.12,207.2
55449,30836,278,1,209.6,0.14,209.6
55450,30836,389,1,42.77,0.076,42.77
55451,30836,372,2,12.74,0.114,25.48
55452,30837,269,1,212.55,0.051,212.55
55453,30838,299,1,134.74,0.081,134.74
55454,30838,152,3,98.3,0.125,294.9
55455,30838,306,1,44.54,0.068,44.54
55456,30839,134,3,96.19,0.154,288.57
55457,30839,308,1,65.18,0.027,65.18
55458,30839,15,2,272.74,0.11,545.48
55459,30840,105,1,23.62,0.194,23.62
55460,30840,344,1,178.09,0.006,178.09
55461,30840,149,1,34.96,0.198,34.96
55462,30841,188,1,45.91,0.047,45.91
55463,30842,196,1,93.67,0.095,93.67
55464,30843,185,1,78.95,0.016,78.95
55465,30843,205,1,27.41,0.162,27.41
55466,30844,83,2,28.53,0.058,57.06
55467,30844,20,1,149.61,-0.002,149.61
55468,30844,252,2,56.64,0.029,113.28
55469,30845,71,1,208.4,0.161,208.4
55470,30846,183,2,101.98,0.07,203.96
55471,30847,216,2,59.02,0.164,118.04
55472,30848,35,2,206.41,0.048,412.82
55473,30849,376,1,75.85,0.118,75.85
55474,30850,159,1,107.88,0.034,107.88
55475,30850,365,1,117.09,0.134,117.09
55476,30851,212,2,79.17,0.028,158.34
55477,30851,81,2,147.49,0.047,294.98
55478,30851,326,1,45.84,0.126,45.84
55479,30851,73,2,51.54,0.008,103.08
55480,30851,398,2,46.51,0.211,93.02
55481,30852,61,2,56.7,0.154,113.4
55482,30853,46,1,261.59,0.056,261.59
55483,30853,256,1,169.4,0.071,169.4
55484,30854,279,1,179.97,0.117,179.97
55485,30855,144,2,12.03,0.023,24.06
55486,30855,364,1,138.5,0.219,138.5
55487,30856,31,1,76.99,0.09,76.99
55488,30856,18,1,49.01,0.176,49.01
55489,30856,328,1,154.66,0.072,154.66
55490,30857,279,1,171.16,0.16,171.16
55491,30857,366,1,50.35,0.186,50.35
55492,30858,319,1,48.65,0.046,48.65
55493,30859,76,2,115.34,0.216,230.68
55494,30860,299,3,128.97,0.121,386.91
55495,30861,209,2,14.47,0.111,28.94
55496,30862,146,3,64.82,0.197,194.46
55497,30863,7,1,309.53,0.077,309.53
55498,30864,290,1,93.03,0.137,93.03
55499,30865,343,1,116.88,0.188,116.88
55500,30865,333,3,122.24,0.159,366.72
55501,30865,105,4,25.2,0.14,100.8
55502,30866,210,1,107.02,0.083,107.02
55503,30867,306,1,36.03,0.246,36.03
55504,30867,212,1,71.93,0.117,71.93
55505,30867,299,2,138.73,0.054,277.46
55506,30867,63,1,284.83,0.025,284.83
55507,30868,335,1,82.3,0.107,82.3
55508,30868,9,1,241.34,0.102,241.34
55509,30869,233,2,129.2,0.109,258.4
55510,30870,50,1,258.6,0.154,258.6
55511,30871,386,2,30.72,0.065,61.44
55512,30871,267,1,179.26,0.116,179.26
55513,30871,130,2,14.42,0.16,28.84
55514,30872,337,2,118.46,0.179,236.92
55515,30873,153,3,38.09,0.067,114.27
55516,30873,127,7,114.19,0.076,799.33
55517,30873,277,1,192.8,0.104,192.8
55518,30873,356,1,11.13,0.266,11.13
55519,30873,182,1,90.58,0.058,90.58
55520,30874,115,1,164.42,0.097,164.42
55521,30874,305,1,117.9,0.07,117.9
55522,30875,266,4,83.87,0.081,335.48
55523,30876,287,2,76.0,0.042,152.0
55524,30876,189,1,33.44,0.056,33.44
55525,30877,392,1,38.65,0.01,38.65
55526,30877,19,1,162.56,0.06,162.56
55527,30878,128,2,50.17,0.154,100.34
55528,30879,330,3,40.17,0.146,120.51
55529,30879,270,2,31.09,0.149,62.18
55530,30879,398,2,55.41,0.061,110.82
55531,30879,124,1,26.54,0.051,26.54
55532,30880,204,1,96.3,0.044,96.3
